# precip,,,
,5,5,5
2001-05-05T00:00:00Z,280.4051665,0,0
2001-05-06T00:00:00Z,281.558055,0,0
2001-05-07T00:00:00Z,281.5985704,0,0
2001-05-08T00:00:00Z,282.1978116,0,0
2001-05-09T00:00:00Z,282.2090493,0,0
2001-05-10T00:00:00Z,283.2663252,0,0
2001-05-11T00:00:00Z,282.2819253,0,0
2001-05-12T00:00:00Z,283.7850811,0,0
2001-05-13T00:00:00Z,283.161948,0,0
2001-05-14T00:00:00Z,284.5754954,0,0
2001-05-15T00:00:00Z,284.7904728,0,0
2001-05-16T00:00:00Z,285.594954,0,0
2001-05-17T00:00:00Z,284.6757816,0,0
2001-05-18T00:00:00Z,286.338106,0,0
2001-05-19T00:00:00Z,286.3712876,0,0
2001-05-20T00:00:00Z,287.4379487,0,0
2001-05-21T00:00:00Z,286.8279297,0,0
2001-05-22T00:00:00Z,285.9446471,0,0
2001-05-23T00:00:00Z,286.3386287,0,0
2001-05-24T00:00:00Z,287.5672107,0,0
2001-05-25T00:00:00Z,284.6211285,0,0
2001-05-26T00:00:00Z,285.5973123,0,0
2001-05-27T00:00:00Z,281.0673629,0,0
2001-05-28T00:00:00Z,283.6909183,0,0
2001-05-29T00:00:00Z,284.9794012,0,0
2001-05-30T00:00:00Z,285.221127,0,0
2001-05-31T00:00:00Z,287.0257852,0,0
2001-06-01T00:00:00Z,287.1464608,0,0
2001-06-02T00:00:00Z,286.7078208,0,0
2001-06-03T00:00:00Z,285.4225096,0,0
2001-06-04T00:00:00Z,285.8058284,0,0
2001-06-05T00:00:00Z,282.8604063,0,0
2001-06-06T00:00:00Z,283.5532617,0,0
2001-06-07T00:00:00Z,285.1787893,0,0
2001-06-08T00:00:00Z,287.2333963,0,0
2001-06-09T00:00:00Z,286.8120544,0,0
2001-06-10T00:00:00Z,287.5270596,0,0
2001-06-11T00:00:00Z,286.7482612,0,0
2001-06-12T00:00:00Z,287.8776159,0,0
2001-06-13T00:00:00Z,288.8708993,0,0
2001-06-14T00:00:00Z,290.3145372,0,0
2001-06-15T00:00:00Z,290.2480042,0,0
2001-06-16T00:00:00Z,287.7084408,0,0
2001-06-17T00:00:00Z,285.3403321,0,0
2001-06-18T00:00:00Z,286.1157541,0,0
2001-06-19T00:00:00Z,287.7678254,0,0
2001-06-20T00:00:00Z,287.5122403,0,0
2001-06-21T00:00:00Z,289.4705427,0,0
2001-06-22T00:00:00Z,291.4385918,0,0
2001-06-23T00:00:00Z,293.4183447,0,0
2001-06-24T00:00:00Z,291.9143092,0,0
2001-06-25T00:00:00Z,292.3972812,0,0
2001-06-26T00:00:00Z,292.901293,0,0
2001-06-27T00:00:00Z,292.8752663,0,0
2001-06-28T00:00:00Z,292.9791778,0,0
2001-06-29T00:00:00Z,293.5866994,0,0
2001-06-30T00:00:00Z,292.0934376,0,0
2001-07-01T00:00:00Z,290.5526394,0,0
2001-07-02T00:00:00Z,292.3563085,0,0
2001-07-03T00:00:00Z,292.0962718,0,0
2001-07-04T00:00:00Z,291.9842288,0,0
2001-07-05T00:00:00Z,292.847472,0,0
2001-07-06T00:00:00Z,293.2998034,0,0
2001-07-07T00:00:00Z,293.1490042,0,0
2001-07-08T00:00:00Z,293.0120237,0,0
2001-07-09T00:00:00Z,292.6579407,0,0
2001-07-10T00:00:00Z,292.2122783,0,0
2001-07-11T00:00:00Z,293.2269818,0,0
2001-07-12T00:00:00Z,292.4801253,0,0
2001-07-13T00:00:00Z,290.3608121,0,0
2001-07-14T00:00:00Z,288.9511054,0,0
2001-07-15T00:00:00Z,289.3904742,0,0
2001-07-16T00:00:00Z,291.0919823,0,0
2001-07-17T00:00:00Z,287.3998073,0,0
2001-07-18T00:00:00Z,287.0759336,0,0
2001-07-19T00:00:00Z,286.9627677,0,0
2001-07-20T00:00:00Z,291.0631944,0,0
2001-07-21T00:00:00Z,290.0991258,0,0
2001-07-22T00:00:00Z,290.6191871,0,0
2001-07-23T00:00:00Z,287.7593949,0,0
2001-07-24T00:00:00Z,290.9743043,0,0
2001-07-25T00:00:00Z,292.6089171,0,0
2001-07-26T00:00:00Z,289.3913875,0,0
2001-07-27T00:00:00Z,286.3355914,0,0
2001-07-28T00:00:00Z,288.2002681,0,0
2001-07-29T00:00:00Z,290.4001081,0,0
2001-07-30T00:00:00Z,290.3942364,0,0
2001-07-31T00:00:00Z,291.0003162,0,0
2001-08-01T00:00:00Z,291.2381425,0,0
2001-08-02T00:00:00Z,292.7043415,0,0
2001-08-03T00:00:00Z,293.6092164,0,0
2001-08-04T00:00:00Z,293.6703497,0,0
2001-08-05T00:00:00Z,293.0983815,0,0
2001-08-06T00:00:00Z,292.2992345,0,0
2001-08-07T00:00:00Z,290.6189218,0,0
2001-08-08T00:00:00Z,289.3282969,0,0
2001-08-09T00:00:00Z,290.1999822,0,0
2001-08-10T00:00:00Z,291.2859507,0,0
2001-08-11T00:00:00Z,291.2770874,0,0
2001-08-12T00:00:00Z,291.6980305,0,0
2001-08-13T00:00:00Z,289.7519827,0,0
2001-08-14T00:00:00Z,288.093103,0,0
2001-08-15T00:00:00Z,286.9094174,0,0
2001-08-16T00:00:00Z,285.6202454,0,0
2001-08-17T00:00:00Z,284.0280901,0,0
2001-08-18T00:00:00Z,284.2201291,0,0
2001-08-19T00:00:00Z,286.0650388,0,0
2001-08-20T00:00:00Z,286.3223304,0,0
2001-08-21T00:00:00Z,284.8379199,0,0
2001-08-22T00:00:00Z,282.3641641,0,0
2001-08-23T00:00:00Z,282.8484401,0,0
2001-08-24T00:00:00Z,285.8582601,0,0
2001-08-25T00:00:00Z,286.2579701,0,0
2001-08-26T00:00:00Z,284.1668854,0,0
2001-08-27T00:00:00Z,281.4261435,0,0
2001-08-28T00:00:00Z,282.6658496,0,0
2001-08-29T00:00:00Z,279.914905,0,0
2001-08-30T00:00:00Z,281.7663139,0,0
2001-08-31T00:00:00Z,285.4787541,0,0
2001-09-01T00:00:00Z,284.8236325,0,0
2001-09-02T00:00:00Z,284.6585649,0,0
2001-09-03T00:00:00Z,283.7680716,0,0
2001-09-04T00:00:00Z,284.7933889,0,0
2001-09-05T00:00:00Z,287.4074667,0,0
2001-09-06T00:00:00Z,287.1866628,0,0
2001-09-07T00:00:00Z,285.7221523,0,0
2001-09-08T00:00:00Z,281.2272861,0,0
2001-09-09T00:00:00Z,277.9231384,0,0
2001-09-10T00:00:00Z,280.360066,0,0
2001-09-11T00:00:00Z,284.3167678,0,0
2001-09-12T00:00:00Z,283.6463919,0,0
2001-09-13T00:00:00Z,282.8892474,0,0
2001-09-14T00:00:00Z,280.8895522,0,0
2001-09-15T00:00:00Z,281.8347809,0,0
2001-09-16T00:00:00Z,279.4298954,0,0
2001-09-17T00:00:00Z,281.1644669,0,0
2001-09-18T00:00:00Z,283.7418475,0,0
2001-09-19T00:00:00Z,280.5427908,0,0
2001-09-20T00:00:00Z,279.2739484,0,0
2001-09-21T00:00:00Z,280.8832496,0,0
2001-09-22T00:00:00Z,281.4241843,0,0
2001-09-23T00:00:00Z,282.1922277,0,0
2001-09-24T00:00:00Z,281.8145754,0,0
2001-09-25T00:00:00Z,280.7843071,0,0
2001-09-26T00:00:00Z,278.0921471,0,0
2001-09-27T00:00:00Z,276.0516227,0,0
2001-09-28T00:00:00Z,280.3558474,0,0
2001-09-29T00:00:00Z,275.995637,0,0
2001-09-30T00:00:00Z,274.1018895,0,0
2001-10-01T00:00:00Z,274.2231023,0,0
2001-10-02T00:00:00Z,276.1252239,0,0
2001-10-03T00:00:00Z,270.3717422,0,0
2001-10-04T00:00:00Z,268.7159764,0,0
2001-10-05T00:00:00Z,267.4900707,0,0
2001-10-06T00:00:00Z,266.4785108,0,0
2001-10-07T00:00:00Z,272.5763819,0,0
2001-10-08T00:00:00Z,268.5789095,0,0
2001-10-09T00:00:00Z,267.8558652,0,0
2001-10-10T00:00:00Z,273.8654639,0,0
2001-10-11T00:00:00Z,274.8676905,0,0
2001-10-12T00:00:00Z,274.649353,0,0
2001-10-13T00:00:00Z,269.3064687,0,0
2001-10-14T00:00:00Z,262.0212729,0,0
2001-10-15T00:00:00Z,258.6324536,0,0
2001-10-16T00:00:00Z,257.3541403,0,0
2001-10-17T00:00:00Z,258.4419859,0,0
2001-10-18T00:00:00Z,258.9156886,0,0
2001-10-19T00:00:00Z,257.4941121,0,0
2001-10-20T00:00:00Z,266.3231136,0,0
2001-10-21T00:00:00Z,279.0484244,0,0
2001-10-22T00:00:00Z,278.5371582,0,0
2001-10-23T00:00:00Z,271.976351,0,0
2001-10-24T00:00:00Z,265.7681209,0,0
2001-10-25T00:00:00Z,261.6526403,0,0
2001-10-26T00:00:00Z,267.4971908,0,0
2001-10-27T00:00:00Z,273.0757669,0,0
2001-10-28T00:00:00Z,262.6167906,0,0
2001-10-29T00:00:00Z,260.2314652,0,0
2001-10-30T00:00:00Z,259.672694,0,0
2001-10-31T00:00:00Z,262.2965021,0,0
2001-11-01T00:00:00Z,265.0908684,0,0
2001-11-02T00:00:00Z,271.0930766,0,0
2001-11-03T00:00:00Z,273.8570668,0,0
2001-11-04T00:00:00Z,273.2377566,0,0
2001-11-05T00:00:00Z,265.3916147,0,0
2001-11-06T00:00:00Z,262.0477776,0,0
2001-11-07T00:00:00Z,257.8271617,0,0
2001-11-08T00:00:00Z,255.8997528,0,0
2001-11-09T00:00:00Z,256.3586677,0,0
2001-11-10T00:00:00Z,267.4454602,0,0
2001-11-11T00:00:00Z,268.8659584,0,0
2001-11-12T00:00:00Z,261.8832944,0,0
2001-11-13T00:00:00Z,257.4364645,0,0
2001-11-14T00:00:00Z,256.3413904,0,0
2001-11-15T00:00:00Z,258.2073191,0,0
2001-11-16T00:00:00Z,264.4044503,0,0
2001-11-17T00:00:00Z,262.6905211,0,0
2001-11-18T00:00:00Z,268.9688224,0,0
2001-11-19T00:00:00Z,262.2633535,0,0
2001-11-20T00:00:00Z,261.4097157,0,0
2001-11-21T00:00:00Z,261.6602299,0,0
2001-11-22T00:00:00Z,265.8021247,0,0
2001-11-23T00:00:00Z,260.1671812,0,0
2001-11-24T00:00:00Z,255.6668741,0,0
2001-11-25T00:00:00Z,252.0194348,0,0
2001-11-26T00:00:00Z,256.8200572,0,0
2001-11-27T00:00:00Z,269.7444291,0,0
2001-11-28T00:00:00Z,266.7989986,0,0
2001-11-29T00:00:00Z,260.7690585,0,0
2001-11-30T00:00:00Z,254.7855116,0,0
2001-12-01T00:00:00Z,254.0067539,0,0
2001-12-02T00:00:00Z,257.6571661,0,0
2001-12-03T00:00:00Z,259.4894379,0,0
2001-12-04T00:00:00Z,267.1210618,0,0
2001-12-05T00:00:00Z,273.1146976,0,0
2001-12-06T00:00:00Z,264.7000596,0,0
2001-12-07T00:00:00Z,258.7971585,0,0
2001-12-08T00:00:00Z,251.9985659,0,0
2001-12-09T00:00:00Z,248.7903836,0,0
2001-12-10T00:00:00Z,245.9462709,0,0
2001-12-11T00:00:00Z,241.0644105,0,0
2001-12-12T00:00:00Z,246.3453006,0,0
2001-12-13T00:00:00Z,252.5166747,0,0
2001-12-14T00:00:00Z,259.1900533,0,0
2001-12-15T00:00:00Z,271.7577214,0,0
2001-12-16T00:00:00Z,268.0086172,0,0
2001-12-17T00:00:00Z,272.5662947,0,0
2001-12-18T00:00:00Z,259.0528434,0,0
2001-12-19T00:00:00Z,266.4892924,0,0
2001-12-20T00:00:00Z,263.6025359,0,0
2001-12-21T00:00:00Z,252.7005241,0,0
2001-12-22T00:00:00Z,246.7047364,0,0
2001-12-23T00:00:00Z,247.1227237,0,0
2001-12-24T00:00:00Z,249.0917637,0,0
2001-12-25T00:00:00Z,253.1056107,0,0
2001-12-26T00:00:00Z,259.5367699,0,0
2001-12-27T00:00:00Z,269.4970579,0,0
2001-12-28T00:00:00Z,267.1482426,0,0
2001-12-29T00:00:00Z,260.4740569,0,0
2001-12-30T00:00:00Z,251.8059442,0,0
2001-12-31T00:00:00Z,255.3133837,0,0
2002-01-01T00:00:00Z,263.2671443,0,0
2002-01-02T00:00:00Z,262.2574715,0,0
2002-01-03T00:00:00Z,260.5322334,0,0
2002-01-04T00:00:00Z,260.5448763,0,0
2002-01-05T00:00:00Z,264.4517694,0,0
2002-01-06T00:00:00Z,263.584401,0,0
2002-01-07T00:00:00Z,260.7351665,0,0
2002-01-08T00:00:00Z,262.4774342,0,0
2002-01-09T00:00:00Z,265.3133176,0,0
2002-01-10T00:00:00Z,263.524197,0,0
2002-01-11T00:00:00Z,259.4494923,0,0
2002-01-12T00:00:00Z,257.334733,0,0
2002-01-13T00:00:00Z,258.6198067,0,0
2002-01-14T00:00:00Z,255.424633,0,0
2002-01-15T00:00:00Z,252.2004789,0,0
2002-01-16T00:00:00Z,253.0793664,0,0
2002-01-17T00:00:00Z,254.7404078,0,0
2002-01-18T00:00:00Z,252.8963594,0,0
2002-01-19T00:00:00Z,245.5281591,0,0
2002-01-20T00:00:00Z,245.1472434,0,0
2002-01-21T00:00:00Z,250.8103788,0,0
2002-01-22T00:00:00Z,248.4892747,0,0
2002-01-23T00:00:00Z,243.7332523,0,0
2002-01-24T00:00:00Z,241.3617013,0,0
2002-01-25T00:00:00Z,241.2668008,0,0
2002-01-26T00:00:00Z,239.8901502,0,0
2002-01-27T00:00:00Z,236.1791625,0,0
2002-01-28T00:00:00Z,247.2599995,0,0
2002-01-29T00:00:00Z,263.4743945,0,0
2002-01-30T00:00:00Z,264.3002403,0,0
2002-01-31T00:00:00Z,265.5212011,0,0
2002-02-01T00:00:00Z,259.153586,0,0
2002-02-02T00:00:00Z,255.1775864,0,0
2002-02-03T00:00:00Z,253.5486296,0,0
2002-02-04T00:00:00Z,253.1222246,0,0
2002-02-05T00:00:00Z,248.9683674,0,0
2002-02-06T00:00:00Z,252.2335956,0,0
2002-02-07T00:00:00Z,265.8098628,0,0
2002-02-08T00:00:00Z,267.1502118,0,0
2002-02-09T00:00:00Z,270.5097589,0,0
2002-02-10T00:00:00Z,272.1911845,0,0
2002-02-11T00:00:00Z,270.9141024,0,0
2002-02-12T00:00:00Z,273.9371932,0,0
2002-02-13T00:00:00Z,273.8149372,0,0
2002-02-14T00:00:00Z,271.8668838,0,0
2002-02-15T00:00:00Z,264.7945199,0,0
2002-02-16T00:00:00Z,265.3001395,0,0
2002-02-17T00:00:00Z,262.7181656,0,0
2002-02-18T00:00:00Z,262.7803474,0,0
2002-02-19T00:00:00Z,264.2283794,0,0
2002-02-20T00:00:00Z,269.3430259,0,0
2002-02-21T00:00:00Z,269.8309943,0,0
2002-02-22T00:00:00Z,268.1615029,0,0
2002-02-23T00:00:00Z,265.5713656,0,0
2002-02-24T00:00:00Z,270.3015658,0,0
2002-02-25T00:00:00Z,269.9153602,0,0
2002-02-26T00:00:00Z,271.7111568,0,0
2002-02-27T00:00:00Z,267.0850873,0,0
2002-02-28T00:00:00Z,266.6666155,0,0
2002-03-01T00:00:00Z,262.3250344,0,0
2002-03-02T00:00:00Z,270.2763775,0,0
2002-03-03T00:00:00Z,267.6540916,0,0
2002-03-04T00:00:00Z,269.63802,0,0
2002-03-05T00:00:00Z,271.270367,0,0
2002-03-06T00:00:00Z,268.7311347,0,0
2002-03-07T00:00:00Z,273.0214473,0,0
2002-03-08T00:00:00Z,273.5894365,0,0
2002-03-09T00:00:00Z,275.188762,0,0
2002-03-10T00:00:00Z,268.8305792,0,0
2002-03-11T00:00:00Z,273.610527,0,0
2002-03-12T00:00:00Z,268.9100573,0,0
2002-03-13T00:00:00Z,267.341334,0,0
2002-03-14T00:00:00Z,270.4868362,0,0
2002-03-15T00:00:00Z,272.5609772,0,0
2002-03-16T00:00:00Z,277.4965896,0,0
2002-03-17T00:00:00Z,276.4762023,0,0
2002-03-18T00:00:00Z,270.1172413,0,0
2002-03-19T00:00:00Z,273.6655626,0,0
2002-03-20T00:00:00Z,266.2812133,0,0
2002-03-21T00:00:00Z,257.8631445,0,0
2002-03-22T00:00:00Z,258.0509081,0,0
2002-03-23T00:00:00Z,263.7414064,0,0
2002-03-24T00:00:00Z,268.5458101,0,0
2002-03-25T00:00:00Z,270.119798,0,0
2002-03-26T00:00:00Z,272.8333738,0,0
2002-03-27T00:00:00Z,270.2948661,0,0
2002-03-28T00:00:00Z,271.9574607,0,0
2002-03-29T00:00:00Z,273.2035757,0,0
2002-03-30T00:00:00Z,272.9133874,0,0
2002-03-31T00:00:00Z,271.3740434,0,0
2002-04-01T00:00:00Z,270.1616338,0,0
2002-04-02T00:00:00Z,268.8556009,0,0
2002-04-03T00:00:00Z,272.7014381,0,0
2002-04-04T00:00:00Z,275.1284687,0,0
2002-04-05T00:00:00Z,269.7197343,0,0
2002-04-06T00:00:00Z,267.0204106,0,0
2002-04-07T00:00:00Z,272.5592498,0,0
2002-04-08T00:00:00Z,271.4586425,0,0
2002-04-09T00:00:00Z,272.775428,0,0
2002-04-10T00:00:00Z,274.5896237,0,0
2002-04-11T00:00:00Z,271.6777573,0,0
2002-04-12T00:00:00Z,273.7991124,0,0
2002-04-13T00:00:00Z,276.7674063,0,0
2002-04-14T00:00:00Z,276.6920519,0,0
2002-04-15T00:00:00Z,272.4169477,0,0
2002-04-16T00:00:00Z,270.2965373,0,0
2002-04-17T00:00:00Z,273.4555861,0,0
2002-04-18T00:00:00Z,278.8419175,0,0
2002-04-19T00:00:00Z,278.4588419,0,0
2002-04-20T00:00:00Z,276.5837782,0,0
2002-04-21T00:00:00Z,278.7751458,0,0
2002-04-22T00:00:00Z,277.6006365,0,0
2002-04-23T00:00:00Z,278.078219,0,0
2002-04-24T00:00:00Z,278.2341318,0,0
2002-04-25T00:00:00Z,278.4034276,0,0
2002-04-26T00:00:00Z,277.8494017,0,0
2002-04-27T00:00:00Z,279.1092039,0,0
2002-04-28T00:00:00Z,279.0809765,0,0
2002-04-29T00:00:00Z,279.3061664,0,0
2002-04-30T00:00:00Z,275.0978285,0,0
2002-05-01T00:00:00Z,279.6171645,0,0
2002-05-02T00:00:00Z,280.886736,0,0
2002-05-03T00:00:00Z,281.7242715,0,0
2002-05-04T00:00:00Z,281.8528926,0,0
2002-05-05T00:00:00Z,282.5263696,0,0
2002-05-06T00:00:00Z,281.5891163,0,0
2002-05-07T00:00:00Z,283.1518701,0,0
2002-05-08T00:00:00Z,284.2107969,0,0
2002-05-09T00:00:00Z,285.942905,0,0
2002-05-10T00:00:00Z,286.0318009,0,0
2002-05-11T00:00:00Z,287.0145688,0,0
2002-05-12T00:00:00Z,284.7474347,0,0
2002-05-13T00:00:00Z,286.1705314,0,0
2002-05-14T00:00:00Z,285.4626262,0,0
2002-05-15T00:00:00Z,286.3582578,0,0
2002-05-16T00:00:00Z,287.5182148,0,0
2002-05-17T00:00:00Z,287.5138245,0,0
2002-05-18T00:00:00Z,284.9719112,0,0
2002-05-19T00:00:00Z,285.0140521,0,0
2002-05-20T00:00:00Z,284.1337308,0,0
2002-05-21T00:00:00Z,283.8292171,0,0
2002-05-22T00:00:00Z,285.1473738,0,0
2002-05-23T00:00:00Z,286.7740523,0,0
2002-05-24T00:00:00Z,285.8042919,0,0
2002-05-25T00:00:00Z,286.2722313,0,0
2002-05-26T00:00:00Z,286.0343964,0,0
2002-05-27T00:00:00Z,285.7234292,0,0
2002-05-28T00:00:00Z,286.8764662,0,0
2002-05-29T00:00:00Z,286.4235047,0,0
2002-05-30T00:00:00Z,286.7452127,0,0
2002-05-31T00:00:00Z,285.9729245,0,0
2002-06-01T00:00:00Z,286.1645035,0,0
2002-06-02T00:00:00Z,287.4878442,0,0
2002-06-03T00:00:00Z,288.8975087,0,0
2002-06-04T00:00:00Z,289.2999069,0,0
2002-06-05T00:00:00Z,288.764329,0,0
2002-06-06T00:00:00Z,286.7662466,0,0
2002-06-07T00:00:00Z,286.4955882,0,0
2002-06-08T00:00:00Z,287.8888771,0,0
2002-06-09T00:00:00Z,288.2211067,0,0
2002-06-10T00:00:00Z,288.8915937,0,0
2002-06-11T00:00:00Z,288.5237374,0,0
2002-06-12T00:00:00Z,288.7023249,0,0
2002-06-13T00:00:00Z,289.2005572,0,0
2002-06-14T00:00:00Z,289.5459877,0,0
2002-06-15T00:00:00Z,290.4297876,0,0
2002-06-16T00:00:00Z,289.2149156,0,0
2002-06-17T00:00:00Z,288.9725207,0,0
2002-06-18T00:00:00Z,287.2976935,0,0
2002-06-19T00:00:00Z,287.4692425,0,0
2002-06-20T00:00:00Z,288.0653497,0,0
2002-06-21T00:00:00Z,288.4380609,0,0
2002-06-22T00:00:00Z,288.3781503,0,0
2002-06-23T00:00:00Z,286.3456649,0,0
2002-06-24T00:00:00Z,286.4837735,0,0
2002-06-25T00:00:00Z,286.5262656,0,0
2002-06-26T00:00:00Z,287.2041674,0,0
2002-06-27T00:00:00Z,287.7726092,0,0
2002-06-28T00:00:00Z,289.0836037,0,0
2002-06-29T00:00:00Z,291.7015006,0,0
2002-06-30T00:00:00Z,293.4884685,0,0
2002-07-01T00:00:00Z,294.3052215,0,0
2002-07-02T00:00:00Z,295.0339683,0,0
2002-07-03T00:00:00Z,296.005619,0,0
2002-07-04T00:00:00Z,296.1722346,0,0
2002-07-05T00:00:00Z,292.9230357,0,0
2002-07-06T00:00:00Z,290.5302865,0,0
2002-07-07T00:00:00Z,289.6467868,0,0
2002-07-08T00:00:00Z,290.4728613,0,0
2002-07-09T00:00:00Z,290.7716945,0,0
2002-07-10T00:00:00Z,291.6405552,0,0
2002-07-11T00:00:00Z,291.4162249,0,0
2002-07-12T00:00:00Z,291.1480697,0,0
2002-07-13T00:00:00Z,291.2750653,0,0
2002-07-14T00:00:00Z,290.1126161,0,0
2002-07-15T00:00:00Z,290.1341736,0,0
2002-07-16T00:00:00Z,291.0705647,0,0
2002-07-17T00:00:00Z,290.2363127,0,0
2002-07-18T00:00:00Z,289.9365412,0,0
2002-07-19T00:00:00Z,290.0157,0,0
2002-07-20T00:00:00Z,289.8133287,0,0
2002-07-21T00:00:00Z,287.5078832,0,0
2002-07-22T00:00:00Z,288.3898116,0,0
2002-07-23T00:00:00Z,289.7497891,0,0
2002-07-24T00:00:00Z,288.8661936,0,0
2002-07-25T00:00:00Z,287.7852742,0,0
2002-07-26T00:00:00Z,286.5508873,0,0
2002-07-27T00:00:00Z,289.2773336,0,0
2002-07-28T00:00:00Z,290.7228835,0,0
2002-07-29T00:00:00Z,290.3139458,0,0
2002-07-30T00:00:00Z,289.6302111,0,0
2002-07-31T00:00:00Z,288.8394151,0,0
2002-08-01T00:00:00Z,285.682369,0,0
2002-08-02T00:00:00Z,286.2042077,0,0
2002-08-03T00:00:00Z,288.027943,0,0
2002-08-04T00:00:00Z,287.2002321,0,0
2002-08-05T00:00:00Z,289.4418181,0,0
2002-08-06T00:00:00Z,287.7643674,0,0
2002-08-07T00:00:00Z,288.1884214,0,0
2002-08-08T00:00:00Z,286.154585,0,0
2002-08-09T00:00:00Z,287.610483,0,0
2002-08-10T00:00:00Z,287.4592878,0,0
2002-08-11T00:00:00Z,287.4912024,0,0
2002-08-12T00:00:00Z,289.3944012,0,0
2002-08-13T00:00:00Z,289.2269246,0,0
2002-08-14T00:00:00Z,289.0150961,0,0
2002-08-15T00:00:00Z,286.5509469,0,0
2002-08-16T00:00:00Z,285.4853436,0,0
2002-08-17T00:00:00Z,285.2232663,0,0
2002-08-18T00:00:00Z,289.5211031,0,0
2002-08-19T00:00:00Z,285.354947,0,0
2002-08-20T00:00:00Z,282.8458099,0,0
2002-08-21T00:00:00Z,282.2515179,0,0
2002-08-22T00:00:00Z,280.2470154,0,0
2002-08-23T00:00:00Z,278.6362365,0,0
2002-08-24T00:00:00Z,282.2048854,0,0
2002-08-25T00:00:00Z,283.3510298,0,0
2002-08-26T00:00:00Z,284.9033472,0,0
2002-08-27T00:00:00Z,287.0263755,0,0
2002-08-28T00:00:00Z,286.0534783,0,0
2002-08-29T00:00:00Z,279.4401127,0,0
2002-08-30T00:00:00Z,282.6536259,0,0
2002-08-31T00:00:00Z,285.3079613,0,0
2002-09-01T00:00:00Z,286.3658634,0,0
2002-09-02T00:00:00Z,286.3249661,0,0
2002-09-03T00:00:00Z,285.1155227,0,0
2002-09-04T00:00:00Z,283.5220548,0,0
2002-09-05T00:00:00Z,284.3601117,0,0
2002-09-06T00:00:00Z,283.632305,0,0
2002-09-07T00:00:00Z,282.6826613,0,0
2002-09-08T00:00:00Z,277.7234712,0,0
2002-09-09T00:00:00Z,272.7210193,0,0
2002-09-10T00:00:00Z,272.5503916,0,0
2002-09-11T00:00:00Z,271.8368213,0,0
2002-09-12T00:00:00Z,273.9656928,0,0
2002-09-13T00:00:00Z,277.0687749,0,0
2002-09-14T00:00:00Z,275.4867679,0,0
2002-09-15T00:00:00Z,271.1199696,0,0
2002-09-16T00:00:00Z,271.0883889,0,0
2002-09-17T00:00:00Z,272.2541815,0,0
2002-09-18T00:00:00Z,274.7101421,0,0
2002-09-19T00:00:00Z,272.5863904,0,0
2002-09-20T00:00:00Z,274.7510521,0,0
2002-09-21T00:00:00Z,278.7428715,0,0
2002-09-22T00:00:00Z,281.7074738,0,0
2002-09-23T00:00:00Z,281.9440555,0,0
2002-09-24T00:00:00Z,281.5637953,0,0
2002-09-25T00:00:00Z,282.0638537,0,0
2002-09-26T00:00:00Z,284.8727423,0,0
2002-09-27T00:00:00Z,283.7965107,0,0
2002-09-28T00:00:00Z,283.8687802,0,0
2002-09-29T00:00:00Z,284.0714567,0,0
2002-09-30T00:00:00Z,281.5900416,0,0
2002-10-01T00:00:00Z,275.8720002,0,0
2002-10-02T00:00:00Z,273.3735679,0,0
2002-10-03T00:00:00Z,272.1666967,0,0
2002-10-04T00:00:00Z,268.2188341,0,0
2002-10-05T00:00:00Z,264.4414217,0,0
2002-10-06T00:00:00Z,264.2303347,0,0
2002-10-07T00:00:00Z,265.3675917,0,0
2002-10-08T00:00:00Z,270.9775267,0,0
2002-10-09T00:00:00Z,270.9353174,0,0
2002-10-10T00:00:00Z,270.0554583,0,0
2002-10-11T00:00:00Z,270.5530745,0,0
2002-10-12T00:00:00Z,268.9965569,0,0
2002-10-13T00:00:00Z,270.8844467,0,0
2002-10-14T00:00:00Z,269.8956583,0,0
2002-10-15T00:00:00Z,266.3749994,0,0
2002-10-16T00:00:00Z,264.4658633,0,0
2002-10-17T00:00:00Z,261.4300384,0,0
2002-10-18T00:00:00Z,267.4528383,0,0
2002-10-19T00:00:00Z,274.2323098,0,0
2002-10-20T00:00:00Z,269.8778622,0,0
2002-10-21T00:00:00Z,266.1370001,0,0
2002-10-22T00:00:00Z,265.7913502,0,0
2002-10-23T00:00:00Z,269.4588714,0,0
2002-10-24T00:00:00Z,279.583183,0,0
2002-10-25T00:00:00Z,275.2704851,0,0
2002-10-26T00:00:00Z,274.8092169,0,0
2002-10-27T00:00:00Z,277.6067707,0,0
2002-10-28T00:00:00Z,272.6817686,0,0
2002-10-29T00:00:00Z,278.2836503,0,0
2002-10-30T00:00:00Z,278.4208598,0,0
2002-10-31T00:00:00Z,271.8564921,0,0
2002-11-01T00:00:00Z,263.2361246,0,0
2002-11-02T00:00:00Z,260.6663791,0,0
2002-11-03T00:00:00Z,265.1571141,0,0
2002-11-04T00:00:00Z,259.882204,0,0
2002-11-05T00:00:00Z,250.0124739,0,0
2002-11-06T00:00:00Z,250.2587542,0,0
2002-11-07T00:00:00Z,258.6590611,0,0
2002-11-08T00:00:00Z,268.8097552,0,0
2002-11-09T00:00:00Z,276.9035023,0,0
2002-11-10T00:00:00Z,276.6924655,0,0
2002-11-11T00:00:00Z,262.1169078,0,0
2002-11-12T00:00:00Z,261.4013193,0,0
2002-11-13T00:00:00Z,269.8773689,0,0
2002-11-14T00:00:00Z,269.364333,0,0
2002-11-15T00:00:00Z,267.6704939,0,0
2002-11-16T00:00:00Z,261.710659,0,0
